source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump caps off an incredible week by welcoming the Louisiana State University Tigers! 🏈 https://t.co/h…,1/17/2020 18:42,10062,0,FALSE,1.21824E+18
Twitter for iPhone,....Joe Biden and Bernie is shut out again. Very unfair but that’s the way the Democrats play the game. Anyway it’s a lot of fun to watch!,1/17/2020 15:35,14676,72047,FALSE,1.2182E+18
Twitter for iPhone,They are rigging the election again against Bernie Sanders just like last time only even more obviously. They are bringing him out of so important Iowa in order that as a Senator he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...,1/17/2020 15:35,27210,121178,FALSE,1.2182E+18
Twitter for iPhone,Getting ready to meet the LSU Tigers the National Champions. Great Coach great Team great School. Very exciting!,1/17/2020 15:17,16439,126970,FALSE,1.21819E+18
Twitter for iPhone,Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA including the greatest economy in history rebuilding our military biggest ever tax &amp; regulation cuts &amp; 2nd A!,1/17/2020 14:12,24859,118292,FALSE,1.21817E+18
Twitter for iPhone,RT @ScottFordTVGuy: The love and energy at a Trump Rally. What a special memory in my life to experience my first-ever rally for @realDonal…,1/17/2020 13:49,12833,0,FALSE,1.21817E+18
Twitter for iPhone,RT @realDonaldTrump: Thank you Cincinnati Ohio. Together we are going to KEEP AMERICA GREAT! https://t.co/sKPAW8e8qN,1/17/2020 13:48,24010,0,FALSE,1.21817E+18
Twitter for iPhone,RT @madisongesiotto: Check out these exciting moments from @CNN  @FoxNews and @MSNBC ! Full video available here --&gt; https://t.co/fsEFbwRa…,1/17/2020 13:47,6660,0,FALSE,1.21817E+18
Twitter for iPhone,Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did he would go down in the polls even more (if that is possible!).,1/17/2020 13:39,16408,80511,FALSE,1.21817E+18
Twitter for iPhone,“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews,1/17/2020 13:34,15443,72096,FALSE,1.21816E+18
Twitter for iPhone,“Years from now when we look back at this day nobody’s going to remember Nancy’s cheap theatrics they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews,1/17/2020 13:33,25606,112897,FALSE,1.21816E+18
Twitter for iPhone,....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews  They do what the House asks. The Swamp!,1/17/2020 13:32,10681,42297,FALSE,1.21816E+18
Twitter for iPhone,“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,1/17/2020 13:32,20088,78834,FALSE,1.21816E+18
Twitter for iPhone,RT @WhiteHouse: In 2016 candidate @realDonaldTrump made a promise familiar to voters across America: He would do away with the job-killing…,1/17/2020 13:27,7959,0,FALSE,1.21816E+18
Twitter for iPhone,RT @GOPChairwoman: Bernie Sanders turned his back on America’s workers by voting against the USMCA trade deal. Reminder: @realDonaldTrump…,1/17/2020 13:27,13593,0,FALSE,1.21816E+18
Twitter for iPhone,RT @Mike_Pence: Under President @realDonaldTrump’s leadership the Hispanic unemployment rate hit a record LOW! https://t.co/16cZvVSZdw,1/17/2020 13:27,7205,0,FALSE,1.21816E+18
Twitter for iPhone,RT @GOPChairwoman: What a historic week for @realDonaldTrump! USMCA passage means 176000 new jobs and an additional $68 billion in the U…,1/17/2020 13:26,11330,0,FALSE,1.21816E+18
Twitter for iPhone,RT @seanhannity: @realDonaldTrump was right on nuclear deal  👇👇https://t.co/vJMIrzgARg,1/17/2020 13:26,7985,0,FALSE,1.21816E+18
Twitter for iPhone,RT @GOPChairwoman: The #WomenForTrump bus tour with @LaraLeaTrump @mercedesschlapp and @kayleighmcenany has begun!  I love seeing all t…,1/17/2020 13:25,9550,0,FALSE,1.21816E+18
Twitter for iPhone,RT @NBCPolitics: BREAKING: US Senate joins House in passing the new USMCA trade deal a key initiative for President Trump that replaces th…,1/17/2020 13:19,5185,0,FALSE,1.21816E+18
Twitter for iPhone,RT @adamgoldmanNYT: Law enforcement officials are scrutinizing at least two news articles about the F.B.I. and Mr. Comey published in The…,1/17/2020 13:15,4365,0,FALSE,1.21816E+18
Twitter for iPhone,RT @MZHemingway: Very friendly telling of events here about Comey's apparent leaking to compliant media. If you read those articles and tho…,1/17/2020 13:13,10122,0,FALSE,1.21816E+18
Twitter for iPhone,RT @CBS_Herridge: READ: Letter to surveillance court obtained by CBS News questions where there will be further disciplinary action and cho…,1/17/2020 3:22,8278,0,FALSE,1.21801E+18
Twitter for iPhone,RT @Jim_Jordan: Ukrainian leaders have repeatedly rejected that there was any kind of pushing or pressure.But the mainstream press would…,1/17/2020 3:20,19458,0,FALSE,1.21801E+18
Twitter for iPhone,RT @SenTedCruz: TO THE AMERICAN PEOPLE: This is the beginning of the end of the abuse of the Constitution. The Senate will provide a fair t…,1/17/2020 3:16,31464,0,FALSE,1.21801E+18
Twitter for iPhone,PROMISES MADE PROMISES KEPT! #KeepAmericaGreat2020🇺🇸 https://t.co/CheEfoFUBT,1/17/2020 1:41,42981,170900,FALSE,1.21799E+18
Twitter for iPhone,See you tomorrow! #CHAMPS https://t.co/ud1PVpx1zK,1/17/2020 0:22,17717,108459,FALSE,1.21797E+18
Twitter for iPhone,RT @senatemajldr: BREAKING: The Senate just passed the USMCA. Next stop: @POTUS’s desk for his signature.I’m grateful to the President fo…,1/17/2020 0:17,13494,0,FALSE,1.21796E+18
Twitter for iPhone,RT @GOPLeader: 🚨 BREAKING 🚨 The Senate just passed #USMCA in a landslide vote. Next stop → President Trump's desk.✅ PROMISES MADE.✅ PROM…,1/17/2020 0:17,17172,0,FALSE,1.21796E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump announced historic steps to protect the Constitutional right to pray in public schools! https://…,1/17/2020 0:11,27684,0,FALSE,1.21796E+18
Twitter for iPhone,THANK YOU! #MAGA https://t.co/jVr7qmYOvu,1/16/2020 21:50,30132,153110,FALSE,1.21793E+18
Twitter for iPhone,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,1/16/2020 20:39,57430,347876,FALSE,1.21791E+18
Twitter for iPhone,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book https://t.co/sOQcs3OHS4 via @BreitbartNews,1/16/2020 15:59,13775,43091,FALSE,1.21784E+18
Twitter for iPhone,This is a total disgrace but just another reason that I’m going to win Michigan again! https://t.co/XrqveOvYcG,1/16/2020 15:49,16631,64041,FALSE,1.21784E+18
Twitter for iPhone,Looking at this strongly! https://t.co/Giw8UknN3m,1/16/2020 15:23,9901,41404,FALSE,1.21783E+18
Twitter for iPhone,RT @SenAlexander: I’m about to chair the Senate HELP Committee’s executive session to vote on #USMCA. Updating #NAFTA makes sense and th…,1/16/2020 15:21,4973,0,FALSE,1.21783E+18
Twitter for iPhone,RT @SenAlexander: The reason this committee is voting on the #USMCA is because it includes a section covering labor provisions. Among these…,1/16/2020 15:21,4265,0,FALSE,1.21783E+18
Twitter for iPhone,RT @SenAlexander: This agreement has overwhelming bipartisan support. #USMCA will continue to raise family incomes and create even more g…,1/16/2020 15:21,4168,0,FALSE,1.21783E+18
Twitter for iPhone,RT @MarshaBlackburn: Using the powers of the surveillance state to spy on a political opponent’s campaign is what you’d expect from Russia…,1/16/2020 15:17,9577,0,FALSE,1.21783E+18
Twitter for iPhone,RT @MarshaBlackburn: Tennesseans care about serious issues: trade relations border security and lasting tax relief. Democrats care abou…,1/16/2020 15:16,7826,0,FALSE,1.21783E+18
Twitter for iPhone,RT @MarshaBlackburn: How can we trust anything in the House Democrats’ impeachment* report? Their lead investigator Adam Schiff fabrica…,1/16/2020 15:16,12026,0,FALSE,1.21783E+18
Twitter for iPhone,RT @MarshaBlackburn: This is a solid win for our farmers and manufactures – China will be purchasing $200 billion in American goods and ser…,1/16/2020 15:16,7611,0,FALSE,1.21783E+18
Twitter for iPhone,RT @MarshaBlackburn: .@SenSanders @SenWarren @SenAmyKlobuchar and @SenatorBennet are spending millions of dollars to defeat @realDonaldT…,1/16/2020 15:15,13085,0,FALSE,1.21783E+18
Twitter for iPhone,The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!,1/16/2020 15:14,23563,119136,FALSE,1.21783E+18
Twitter for iPhone,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews,1/16/2020 15:04,20611,94572,FALSE,1.21783E+18
Twitter for iPhone,Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable which it is but publicly he knocks it whenever possible. That’s politics but so bad for our great Country!,1/16/2020 13:59,28345,134846,FALSE,1.21781E+18
Twitter for iPhone,One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!,1/16/2020 13:41,34525,166977,FALSE,1.2178E+18
Twitter for iPhone,RT @SenateGOP: ✓ SIGNED@realdonaldtrump just signed the Phase One Trade Agreement with China. This is the SECOND historic trade deal Re…,1/16/2020 4:40,10474,0,FALSE,1.21767E+18
Twitter for iPhone,RT @Scavino45: “@realDonaldTrump Signs Phase One Trade Deal with China” https://t.co/xogyW8ZVwk,1/16/2020 1:53,10780,0,FALSE,1.21763E+18
Twitter for iPhone,https://t.co/RcUcLBl9tT https://t.co/1OIXKTv0hp,1/16/2020 0:51,23790,91085,FALSE,1.21761E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: POTUS Signs the Phase One Trade Agreement! https://t.co/teqGqjdgeZ,1/15/2020 16:50,17225,0,FALSE,1.21749E+18
Twitter for iPhone,Here we go again another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House not the Senate!,1/15/2020 15:33,32101,161649,FALSE,1.21747E+18
Twitter for iPhone,RT @realDonaldTrump: We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by k…,1/15/2020 14:37,35983,0,FALSE,1.21746E+18
Twitter for iPhone,RT @realDonaldTrump: Cryin’ Chuck Schumer just said “The American people want a fair trial in the Senate.” True but why didn’t Nervous Na…,1/15/2020 14:37,43255,0,FALSE,1.21746E+18
Twitter for iPhone,RT @DailyCaller: Van Jones:“There was nothing I saw tonight that would be able to take Donald Trump out.”https://t.co/cj8e5JkYqW,1/15/2020 6:18,12774,0,FALSE,1.21733E+18
Twitter for iPhone,I agree with him on this 100%. But why would anyone vote Democrat? We are setting all time records with the economy! https://t.co/trTemE8iUz,1/15/2020 6:13,27115,105101,FALSE,1.21733E+18
Twitter for iPhone,RT @michaeljknowles: If the election were held in the 24 hours after this #DemocraticDebate Trump would win every single state including…,1/15/2020 6:07,15360,0,FALSE,1.21733E+18
Twitter for iPhone,RT @Liz_Wheeler: Your daily reminder that Democrats want to:- Open borders- Abolish private health insurance- Ban your AR-15s- Give il…,1/15/2020 6:06,19263,0,FALSE,1.21733E+18
Twitter for iPhone,RT @TrumpWarRoom: President Trump’s Administration is delivering a cleaner environment for American families.✅Emissions of all key air po…,1/15/2020 6:05,8160,0,FALSE,1.21733E+18
Twitter for iPhone,RT @MAGAindex: Where was Biden in “fixing” all the trade deals under 8 yrs of Obama? Now he claims he can fix every problem in the countr…,1/15/2020 6:05,18771,0,FALSE,1.21733E+18
Twitter for iPhone,RT @GOPChairwoman: If 2020 Democrats actually cared about hardworking Americans they would not be touting a socialist agenda that threaten…,1/15/2020 6:04,6697,0,FALSE,1.21733E+18
Twitter for iPhone,RT @kilmeade: .@jockowillink says President @realDonaldTrump's gamble ordering the strike that killed Soleimani was a brilliant move that k…,1/15/2020 5:54,6067,0,FALSE,1.21732E+18
Twitter for iPhone,RT @greggutfeld: if you were a space alien bouncing between the debate and the trump rally you'd think these are two different species --…,1/15/2020 5:52,10401,0,FALSE,1.21732E+18
Twitter for iPhone,RT @SebGorka: Support him at: https://t.co/j5rGnXYQZd https://t.co/RIX4iIGqnl,1/15/2020 5:50,7365,0,FALSE,1.21732E+18
Twitter for iPhone,Now up to 187 Federal Judges and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy! https://t.co/ymEQljJyib,1/15/2020 5:45,16942,67144,FALSE,1.21732E+18
Twitter for iPhone,RT @senatemajldr: We’ve reached a simple contradiction. The House case cannot be so robust that it was enough to rush into impeachment and…,1/15/2020 5:39,14588,0,FALSE,1.21732E+18
Twitter for iPhone,RT @senatemajldr: First Democrats spent weeks saying the House case was totally convincing. Now the opposite: They say the House case is…,1/15/2020 5:39,16360,0,FALSE,1.21732E+18
Twitter for iPhone,RT @senatemajldr: It’s clear Democrats see impeachment as one big political game. Sen. Schumer told reporters that as long as the process h…,1/15/2020 5:38,14552,0,FALSE,1.21732E+18
Twitter for iPhone,RT @StumpforTrump: .@LindseyGrahamSC: “I’m really over with this. This whole thing is a joke. Nothing happened here. We’re not going to imp…,1/15/2020 5:36,9520,0,FALSE,1.21732E+18
Twitter for iPhone,RT @DevinNunes: Full blown McCarthyism on display... Did the Russians decide not to play in the 2018 elections so that Pelosi could become…,1/15/2020 5:35,12068,0,FALSE,1.21732E+18
Twitter for iPhone,"RT @heytana: ""Look! Up in the sky! It's a bird! It's a plane! 🦅✈️🇺🇸 no it’s a massive .@realDonaldTrump banner at the #DemocraticDebate #KA…",1/15/2020 5:34,5202,0,FALSE,1.21732E+18
Twitter for iPhone,RT @marc_lotter: Hey Comrade Sanders the Iran Deal gave the green light to Iran for a nuclear bomb in a few years - and BILLIONS to fund t…,1/15/2020 5:02,7114,0,FALSE,1.21731E+18
Twitter for iPhone,RT @JessieJaneDuff: President Trump's amazing record for #Veterans:Historical $86.5 Bil for VA✅Lowest vet unemployment✅Federal college…,1/15/2020 5:00,7604,0,FALSE,1.21731E+18
Twitter for iPhone,RT @DanScavino: 🚨HAPPENING NOW🚨President Trump hosting a MASSIVE rally in Milwaukee Wisconsin with Great American Patriots all with the…,1/15/2020 4:54,9060,0,FALSE,1.21731E+18
Twitter for iPhone,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny! https://t.co/vS48ta5IFr,1/15/2020 4:46,16304,63049,FALSE,1.21731E+18
Twitter for iPhone,Prime Minister of the United Kingdom @BorisJohnson stated “We should replace the Iran deal with the Trump deal.” I agree!,1/15/2020 4:32,26434,136953,FALSE,1.2173E+18
Twitter for iPhone,RT @SenTedCruz: ICYMI on @AmericaNewsroom w @BillHemmer: The Senate will provide a fair #ImpeachmentTrial by respecting due process &amp; allow…,1/15/2020 4:26,4917,0,FALSE,1.2173E+18
Twitter for iPhone,RT @SenTedCruz: The recent jobs report is proof that under @realDonaldTrump &amp; Republicans’ leadership the American people are seeing real r…,1/15/2020 4:26,6197,0,FALSE,1.2173E+18
Twitter for iPhone,RT @SenTedCruz: THENDems on Clinton impeachment: innocent until proven guilty!  NOWDems on Trump impeachment: guilty until proven innoc…,1/15/2020 4:21,8642,0,FALSE,1.2173E+18
Twitter for iPhone,RT @HeatherChilders: Are the #DemocraticDebate &amp; #TrumpRallyMilwaukee discussing the same country?,1/15/2020 3:56,5467,0,FALSE,1.21729E+18
Twitter for iPhone,RT @JesseMeester: The debate showed one thing obvious: The Democrats only hope to beat @realDonaldTrump is to impeach him.A chasm is grow…,1/15/2020 3:56,6795,0,FALSE,1.21729E+18
Twitter for iPhone,Former National Security Adviser for President Obama said “President Trump was absolutely correct” in taking out terroristist leader Soleimani. Thank you General Jones!,1/15/2020 3:18,25186,130900,FALSE,1.21728E+18
Twitter for iPhone,Republicans are fighting for citizens from every background &amp; from every race religion color &amp; creed. We are a movement for ALL AMERICANS who believe in fairness &amp; justice equality &amp; dignity opportunity &amp; safety. We are a big tent &amp; a big party w/ BIG IDEAS for the future! https://t.co/8Gib5eKMOF,1/15/2020 2:53,18077,72963,FALSE,1.21728E+18
Twitter for iPhone,Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #TrumpMilwaukeeRally https://t.co/LAl96RE49h,1/15/2020 2:49,17699,63455,FALSE,1.21728E+18
Twitter for iPhone,GOD BLESS THE U.S.A.! https://t.co/xi2yTS5fY1,1/15/2020 2:43,24268,109074,FALSE,1.21728E+18
Twitter for iPhone,Thank you Milwaukee Wisconsin! #KAG2020 #MAGA https://t.co/Oj2pOxsYlA,1/15/2020 2:36,12266,48924,FALSE,1.21727E+18
Twitter for iPhone,Cryin’ Chuck Schumer just said “The American people want a fair trial in the Senate.” True but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty” Schiff give us a fair trial in the House. It was the most lopsided &amp; unfair basement hearing in the history of Congress!,1/14/2020 23:45,43255,196611,FALSE,1.21723E+18
Twitter for iPhone,We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by killers drug dealers  and other violent criminal elements. They will have to step up to the plate and help our great Country NOW! MAKE AMERICA GREAT AGAIN.,1/14/2020 23:36,35983,175572,FALSE,1.21723E+18
Twitter for iPhone,On my way to Milwaukee Wisconsin for a #TrumpRally. Look forward to see you all soon! https://t.co/L97KjEc9GW,1/14/2020 23:16,20434,108892,FALSE,1.21722E+18
Twitter for iPhone,RT @SenateGOP: .@SpeakerPelosi’s “urgent” impeachment will come to the Senate tomorrow.  Now…it’s our turn. https://t.co/7zSWxBsKLD,1/14/2020 22:29,11338,0,FALSE,1.21721E+18
Twitter for iPhone,RT @BarrettSallee: Donald Trump is announced as cheers erupt in the Superdome at the CFP National Championship Game https://t.co/8fv53PQR9t,1/14/2020 5:53,19365,0,FALSE,1.21696E+18
Twitter for iPhone,Thank you! https://t.co/4Qe7fb6r3K,1/14/2020 5:52,30409,199533,FALSE,1.21696E+18
Twitter for iPhone,Thank you to Rick Scott. This Impeachment Hoax is an outrage! https://t.co/HYfBmtYMqF,1/14/2020 5:25,21327,90803,FALSE,1.21695E+18
Twitter for iPhone,I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair costly and unpopular individual mandate for you!,1/13/2020 23:58,36271,210771,FALSE,1.21687E+18
Twitter for iPhone,"RT @KerriKupecDOJ: Attorney General Barr on Soleimani: ""Frankly I don't think it was a close call. The President clearly had the authority…",1/13/2020 23:56,11628,0,FALSE,1.21687E+18
Twitter for iPhone,RT @GOPLeader: I'm introducing a resolution in support of the protestors in Iran. The world is watching and the people of Iran need to kno…,1/13/2020 18:31,23385,0,FALSE,1.21679E+18
Twitter for iPhone,“We demand fairness” shouts Pelosi and the Do Nothing Democrats yet the Dems in the House wouldn’t let us have 1 witness no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!,1/13/2020 17:31,35922,160541,FALSE,1.21677E+18
Twitter for iPhone,Really Big Breaking News (Kidding): Booker who was in zero polling territory just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!,1/13/2020 16:13,30917,172093,FALSE,1.21676E+18
Twitter for iPhone,The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “imminent” or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn’t really matter because of his horrible past!,1/13/2020 16:09,22622,107378,FALSE,1.21675E+18
Twitter for iPhone,RT @realDonaldTrump: Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts “…,1/13/2020 15:57,28806,0,FALSE,1.21675E+18
Twitter for iPhone,RT @realDonaldTrump: 95% Approval Rating in the Republican Party a record. 53% Approval Rating overall (can we add 7 to 10 percent because…,1/13/2020 15:55,31759,0,FALSE,1.21675E+18
Twitter for iPhone,RT @realDonaldTrump: Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A tota…,1/13/2020 15:54,32837,0,FALSE,1.21675E+18
Twitter for iPhone,Wow! The wonderful Iranian protesters refused to step on or in any way denigrate our Great American Flag. It was put on the street in order for them to trample it and they walked around it instead. Big progress!,1/13/2020 15:53,50715,303839,FALSE,1.21675E+18
Twitter for iPhone,The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy only because I did what should have been done for 20 years. Anything I do whether it’s the economy military or anything else will be scorned by the Rafical Left Do Nothing Democrats!,1/13/2020 15:47,29666,132076,FALSE,1.21675E+18
Twitter for iPhone,The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “eminent” or not &amp; was my team in agreement. The answer to both is a strong YES. but it doesn’t really matter because of his horrible past!,1/13/2020 15:42,4848,18597,FALSE,1.21675E+18
Twitter for iPhone,Bernie Sander’s volunteers are trashing Elizabeth “Pocahontus” Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?,1/13/2020 15:25,19773,109184,FALSE,1.21674E+18
Twitter for iPhone,RT @D0wn_Under: The corrupted Dems trying their best to come to the Ayatollah's rescue.#NancyPelosiFakeNews https://t.co/a0ksPHeXCy,1/13/2020 14:14,24001,0,FALSE,1.21673E+18
Twitter for iPhone,RT @NarimanGharib: Iranian people are angry about what Nancy Pelosi said recently in the interview with @ABC so WE've launched a hashtag ag…,1/13/2020 14:13,18713,0,FALSE,1.21672E+18
Twitter for iPhone,RT @AthenaxWisdom: Nancy Pelosi just showed she supports a regime that kills its people. This is disgusting! #NancyPelosiFakeNews,1/13/2020 14:11,4790,0,FALSE,1.21672E+18
Twitter for iPhone,RT @BiggZie_VT: People just now realizing how crazy and destructive Nancy is to America better yet the world. I pity those that still supp…,1/13/2020 14:10,9213,0,FALSE,1.21672E+18
Twitter for iPhone,RT @Scarecr0_w: Question: Who in America supports this mullahs' crime? Answer : Nancy Pelosi#NancyPelosiFakeNews#IranProtests2020 #Ira…,1/13/2020 14:10,6564,0,FALSE,1.21672E+18
Twitter for iPhone,RT @Saiedey: Just for a second assume there is no Dem nor Rep party. Look at the reality. Iranians want mullas gone. They’ve been massacred…,1/13/2020 14:10,8740,0,FALSE,1.21672E+18
Twitter for iPhone,RT @FaridMedia: While the Iranian people are being killed by the mullahs in the protests you are lying to the American people! The real pe…,1/13/2020 14:09,14102,0,FALSE,1.21672E+18
Twitter for iPhone,RT @mohmd_mozafari: 🔴The Iranian people are being killed in the streets by the Islamic Republic but Nancy Pelosi in the USA supports those…,1/13/2020 14:09,15457,0,FALSE,1.21672E+18
Twitter for iPhone,....and if Republicans win in court and take back the House of Represenatives your healthcare that I have now brought to the best place in many years will become the best ever by far. I will always protect your Pre-Existing Conditions the Dems will not!,1/13/2020 13:39,13550,59279,FALSE,1.21672E+18
Twitter for iPhone,Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare you have it now while at the same time winning the fight to rid you of the expensive unfair and very unpopular Individual  Mandate.....,1/13/2020 13:39,24661,107849,FALSE,1.21672E+18
Twitter for iPhone,RT @realDonaldTrump: To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you and the…,1/13/2020 6:31,70746,0,FALSE,1.21661E+18
Twitter for iPhone,مشاور امنیت ملی امروز عنوان کرد كه تحریم ها و اعتراضات، ایران را«به شدت تحت فشار»قرار داده است و آنها را مجبور به مذاكره می كند.در واقع، اصلا برایم اهمیتی نداردکه آیا آنها مذاکره می کنند یا نه.این کاملاً به عهده ی خودشان است، اما سلاح هسته ای نداشته باشیدو«معترضان خود را نکشید.» https://t.co/DBGGs8QFcJ,1/13/2020 2:00,27177,116384,FALSE,1.21654E+18
Twitter for iPhone,National Security Adviser suggested today that sanctions &amp; protests have Iran “choked off” will force them to negotiate. Actually I couldn’t care less if they negotiate. Will be totally up to them but no nuclear weapons and “don’t kill your protesters.”,1/12/2020 23:46,37281,180422,FALSE,1.21651E+18
Twitter for iPhone,Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts “no pressure”  Impeachment Hoax rather than an outright dismissal it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have. I agree!,1/12/2020 19:55,28921,131514,FALSE,1.21645E+18
Twitter for iPhone,https://t.co/5YjLSVEXts,1/12/2020 19:38,9756,31740,FALSE,1.21644E+18
Twitter for iPhone,https://t.co/2iv5aiFEVu,1/12/2020 19:37,13807,46404,FALSE,1.21644E+18
Twitter for iPhone,https://t.co/gdDcamhY9M,1/12/2020 19:37,9702,34629,FALSE,1.21644E+18
Twitter for iPhone,Wow! Crazy Bernie Sanders is surging in the polls looking very good against his opponents in the Do Nothing Party. So what does this all mean? Stay tuned!,1/12/2020 19:02,25267,145085,FALSE,1.21644E+18
Twitter for iPhone,You can’t make this up!  David Kris a highly controversial former DOJ official was just appointed by the FISA Court to oversee reforms to the FBI’s surveillance procedures. Zero credibility. THE SWAMP! @DevinNunes  @MariaBartiromo @FoxNews,1/12/2020 18:41,30165,101045,FALSE,1.21643E+18
Twitter for iPhone,....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name prove that his office is indeed incompetent.” @DevinNunes @MariaBartiromo @FoxNews The ICIG never wanted proof!,1/12/2020 18:29,12436,46036,FALSE,1.21643E+18
Twitter for iPhone,House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. “The Democrats know the ICIG is a major problem-didn’t release his testimony. Looks so much like everything else we’ve seen from the Russia Hoax to...,1/12/2020 18:29,17739,68023,FALSE,1.21643E+18
Twitter for iPhone,خطاب به رهبران ايران: معترضان خود را نكشيد. هزاران تن تاكنون به دست شما كشته يا زنداني شده اند، و جهان نظاره گر است. مهمتر از ان، ايالات متحده نظاره گر است. اينترنت را دوباره وصل كنيد و به خبرنگاران اجازه دهيد ازادانه حركت كنند! كشتار مردم بزرگ ايران را متوقف كنيد! https://t.co/rzpx3Nfn03,1/12/2020 16:44,38987,159598,FALSE,1.2164E+18
Twitter for iPhone,Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A totally partisan Hoax never happened before. House Republicans voted 195-0 with three Dems voting with the Republicans. Very unfair to tens of millions of voters!,1/12/2020 16:40,32956,161719,FALSE,1.2164E+18
Twitter for iPhone,Why should I have the stigma of Impeachment attached to my name when I did nothing wrong. Read the Transcripts! Hose Republicans voted 195-0 plus we got three Dems. Very unfair to tens of millions of voters!,1/12/2020 16:20,0,0,FALSE,1.21639E+18
Twitter for iPhone,Why did Nervous Nancy allow corrupt politician Shifty Schiff to lie before Congress? He must be a Witness and so should she!,1/12/2020 16:13,30312,147790,FALSE,1.21639E+18
Twitter for iPhone,Great idea. This phony Impeachment Hoax should not even be allowed to proceed. Did NOTHING wrong. Just a partisan vote. Zero Republicans. Never happened before! https://t.co/47oV6z4RQc,1/12/2020 15:30,16566,59552,FALSE,1.21638E+18
Twitter for iPhone,RT @realDonaldTrump: https://t.co/wBcidgZ2fK,1/12/2020 15:26,20529,0,FALSE,1.21638E+18
Twitter for iPhone,“Pelosi has made a mockery of Impeachment. Her Articles are so weak. But more importantly she thought she could extort the Senate. She couldn’t.” @GreggJarrett @foxandfriends The Do Nothing Democrats are really run by the Radical Left. Too bad!,1/12/2020 15:25,16960,75352,FALSE,1.21638E+18
Twitter for iPhone,....and then helped to fund them...And zero progress was made on curbing those activities until Trump droned Soleimani...Plainly Trump is not a warmonger. He’s a deal maker &amp; his record is that of someone who uses our military might as a deterrent unleashes it with....,1/12/2020 14:26,10466,45273,FALSE,1.21637E+18
